epoch,train_loss,val_loss,val_acc,val_balanced_acc,val_macro_f1,val_weighted_f1,val_auc
0,0.691056716706327,0.8201540525142963,0.8846153846153846,0.9287651821862348,0.892259551293089,0.8885064014887312,0.9825216978853638
1,0.3610737006698469,0.6831611417807065,0.8942307692307693,0.9335728744939271,0.8986778066632876,0.8977013171205548,0.9883953449179836
2,0.310588881820246,0.6241963391120617,0.8942307692307693,0.9231882591093117,0.8964418964418964,0.8965451465451466,0.9890139783536813
3,0.29889549977465435,0.5776962179404038,0.9326923076923077,0.9528036437246963,0.925061425061425,0.9345534345534345,0.9905813703093401
4,0.27715149067216,0.5548497025783246,0.9230769230769231,0.9428036437246964,0.9174465975409372,0.9247664500494689,0.991053572766085
5,0.26798814344748056,0.5609059310876406,0.9326923076923077,0.9455769230769231,0.9351567550096962,0.9322882999353588,0.9905571680023968
6,0.2449820594961671,0.5240640021287478,0.9423076923076923,0.952419028340081,0.9311517399752695,0.9433403992227523,0.9928642049284697
7,0.25696002112062843,0.5146211970310944,0.9519230769230769,0.9655769230769231,0.9509803921568627,0.9523001508295627,0.9936721032132425
8,0.24307249970199854,0.5496616386450254,0.9519230769230769,0.9603846153846154,0.9501685289500417,0.9517153015052174,0.9913749906374054
9,0.24046859869823306,0.5417450781051929,0.9423076923076923,0.9472267206477732,0.9303398767684482,0.942755549898407,0.9913991929443488
10,0.24738079072443728,0.5465249969409063,0.9423076923076923,0.9555769230769231,0.9431581953169617,0.9423571146158239,0.9919539266721593
11,0.2451730104359996,0.5354291601822927,0.9423076923076923,0.952419028340081,0.9311517399752695,0.9433403992227523,0.9908103325593588
12,0.22897967904067879,0.539576611839808,0.9326923076923077,0.9507692307692308,0.9362745098039216,0.9330693815987933,0.9906837502808779
13,0.22002271991198813,0.5312464191363409,0.9423076923076923,0.9555769230769231,0.9431581953169617,0.9423571146158239,0.992056306643697
14,0.23312476817445618,0.5176839690942031,0.9423076923076923,0.9555769230769231,0.9431581953169617,0.9423571146158239,0.9932439517639129
15,0.2247019293954817,0.5324025864784534,0.9423076923076923,0.9555769230769231,0.9431581953169617,0.9423571146158239,0.9930590405213092
16,0.22821505043310789,0.5333869869892414,0.9519230769230769,0.9603846153846154,0.9501685289500417,0.9517153015052174,0.9928400026215265
17,0.22780858481489852,0.5125251527015979,0.9615384615384616,0.9651923076923077,0.9573179271708683,0.9611573475544064,0.9940959010561007
18,0.24214771250080722,0.5203263278190906,0.9519230769230769,0.9551923076923077,0.9492644107020569,0.9510343571699748,0.9928058759643472
19,0.22624395607036904,0.54590298808538,0.9615384615384616,0.9651923076923077,0.9697327044025157,0.9611000241896469,0.98900962474721
20,0.21744322415436418,0.5132107264720477,0.9423076923076923,0.9555769230769231,0.9431581953169617,0.9423571146158239,0.9923876488652535
21,0.2338650131785108,0.5293698425476367,0.9615384615384616,0.9651923076923077,0.9697327044025157,0.9611000241896469,0.9930590405213093
22,0.2368422643884997,0.5269537774416116,0.9423076923076923,0.9555769230769231,0.9555769230769231,0.9423076923076923,0.9919055220582729
23,0.22292798380652804,0.546275407075882,0.9519230769230769,0.9551923076923077,0.9492644107020569,0.9510343571699748,0.9909809658452551
24,0.23238720660337103,0.5049243787160287,0.9519230769230769,0.962419028340081,0.9495026700909055,0.9524385157869321,0.9934145850498091
25,0.2184342676494392,0.5441398070408747,0.9615384615384616,0.9620344129554655,0.9560883812984653,0.9615343434671165,0.9911177231184305
26,0.22561680011674665,0.530574367596553,0.9615384615384616,0.9703846153846154,0.9703846153846154,0.9615384615384616,0.9908202569095947
27,0.21503999747695327,0.5001980066299438,0.9423076923076923,0.9503846153846154,0.9545990566037736,0.9416500362844702,0.9948113437195716
28,0.2151763211095504,0.5191289897148426,0.9519230769230769,0.9551923076923077,0.9492644107020569,0.9510343571699748,0.9943391412628267
29,0.21023037819849932,0.5215819730208471,0.9615384615384616,0.9651923076923077,0.9697327044025157,0.9611000241896469,0.9926792936858662
30,0.22399734397755142,0.5200491467347512,0.9519230769230769,0.9655769230769231,0.9633542737483343,0.9521610361844514,0.9933364073852146
31,0.2197439419554918,0.5354194916211642,0.9423076923076923,0.9503846153846154,0.942139355742297,0.9416175123895711,0.9933364073852146
32,0.22032326127668403,0.5332078234507487,0.9326923076923077,0.9455769230769231,0.9351567550096962,0.9322882999353588,0.9932439517639128
33,0.212081815012897,0.4912349982903554,0.9615384615384616,0.9755769230769231,0.9709653092006033,0.96190103260239,0.9947530147554491
34,0.22709178005623226,0.5164125997286576,0.9615384615384616,0.9651923076923077,0.9697327044025157,0.9611000241896469,0.9938086098419594
35,0.22299320026357916,0.5083182683357825,0.9423076923076923,0.9555769230769231,0.9431581953169617,0.9423571146158239,0.9934729140139316
36,0.21626529666793082,0.556032235805805,0.9519230769230769,0.9551923076923077,0.9492644107020569,0.9510343571699748,0.9913166616732829
37,0.20720555541024213,0.5540242218054258,0.9519230769230769,0.9551923076923077,0.9492644107020569,0.9510343571699748,0.9891120047187476
38,0.21370995305041446,0.5162784503056452,0.9519230769230769,0.9551923076923077,0.9492644107020569,0.9510343571699748,0.9938427364991387
39,0.20788659405988075,0.511559899036701,0.9519230769230769,0.9551923076923077,0.9492644107020569,0.9510343571699748,0.9940276477417422
40,0.21356103096201026,0.5217499056687722,0.9519230769230769,0.9551923076923077,0.9492644107020569,0.9510343571699748,0.9941542300202232
41,0.21485823660972375,0.501632415331327,0.9615384615384616,0.9651923076923077,0.9573179271708683,0.9611573475544064,0.9951228372406561
42,0.21293484212677669,0.5534894672723917,0.9423076923076923,0.9451923076923077,0.9410031790042308,0.9407561120906963,0.9901048142461238
43,0.20821491012051022,0.5212398480910522,0.9423076923076923,0.9503846153846154,0.942139355742297,0.9416175123895711,0.9915356995730656
44,0.2181179426717323,0.5242019868814028,0.9519230769230769,0.9551923076923077,0.9492644107020569,0.9510343571699748,0.9938427364991386
45,0.21321545288724414,0.5457499600373782,0.9519230769230769,0.9551923076923077,0.9492644107020569,0.9510343571699748,0.9917448131226125
46,0.20338326552700656,0.5309205032311953,0.9423076923076923,0.9420344129554655,0.9294357585204635,0.9420746055631644,0.9924701801363194
47,0.20861044677637391,0.5282138838217809,0.9519230769230769,0.9551923076923077,0.9492644107020569,0.9510343571699748,0.9930931671784885
48,0.20641713716682275,0.5542517969241509,0.9519230769230769,0.9551923076923077,0.9492644107020569,0.9510343571699748,0.9910734214665569
49,0.20094069993946667,0.5112844384633578,0.9423076923076923,0.9503846153846154,0.942139355742297,0.9416175123895711,0.9926209647217437
50,0.20741788158982488,0.5292580494513879,0.9519230769230769,0.9551923076923077,0.9492644107020569,0.9510343571699748,0.9927376226499888
51,0.20277836266055102,0.5321134042281371,0.9519230769230769,0.9551923076923077,0.9492644107020569,0.9510343571699748,0.9914674462587072
52,0.20671471836824926,0.5368915108534006,0.9519230769230769,0.9551923076923077,0.9492644107020569,0.9510343571699748,0.9905087633885102
53,0.21314244984492484,0.5513931444058051,0.9519230769230769,0.9551923076923077,0.9492644107020569,0.9510343571699748,0.9888929668189649
54,0.2094432750068401,0.5350238291116861,0.9519230769230769,0.9551923076923077,0.9492644107020569,0.9510343571699748,0.992056306643697
55,0.20423649177635197,0.5314634373554816,0.9519230769230769,0.9551923076923077,0.9492644107020569,0.9510343571699748,0.992898331585649
56,0.21354371062546695,0.5172965962153214,0.9519230769230769,0.9551923076923077,0.9492644107020569,0.9510343571699748,0.9937403565276008
57,0.20863069658018307,0.5456691819887894,0.9519230769230769,0.9551923076923077,0.9492644107020569,0.9510343571699748,0.9924261291289042
