epoch,train_loss,val_loss,val_acc,val_balanced_acc,val_macro_f1,val_weighted_f1,val_auc
0,0.6488663974658463,0.9366119093107945,0.7864077669902912,0.8221462264150944,0.7604044117647059,0.800360270321721,0.9613501642349707
1,0.3490059655304103,0.7946692600990962,0.8155339805825242,0.8574292452830189,0.8179824561403509,0.8214103219213081,0.9727870929137066
2,0.31402761236949794,0.7076432947973603,0.883495145631068,0.9168632075471699,0.885268317853457,0.8862594807979401,0.9796956878771674
3,0.3125589590047989,0.6619848221251108,0.883495145631068,0.8744811320754717,0.8683481406851072,0.8844128427803378,0.979983481017493
4,0.2867767602898354,0.6716847604918248,0.8737864077669902,0.8697641509433962,0.8529465691667206,0.8761665239434661,0.9776032515977898
5,0.27683295875556707,0.6752748408363861,0.8640776699029126,0.8437971698113208,0.8384210526315788,0.8655220575711121,0.9800583734372216
6,0.2701490348161653,0.6561136037400626,0.883495145631068,0.8532311320754717,0.8512477718360071,0.8839451049616669,0.9814879497364601
7,0.2639100404518827,0.6584336937052532,0.8640776699029126,0.8597641509433962,0.8375521514415593,0.8676929792264809,0.9782781427443791
8,0.23427527111014038,0.6589978898613198,0.8932038834951457,0.8579481132075472,0.8773601398601398,0.8928813904542061,0.9744296017620248
9,0.25320651364880936,0.6581819097972611,0.8640776699029126,0.8385141509433962,0.8305419389978214,0.8653890898322651,0.9754551154737352
10,0.24932525817121953,0.683314066199423,0.8640776699029126,0.8703301886792453,0.8654475792406826,0.8666795169640835,0.9747437488860031
11,0.24385553482891054,0.6823268422802675,0.8932038834951457,0.8526650943396227,0.8762699564586357,0.8923161469415363,0.9767249764469228
12,0.2605962764847186,0.6519425360901842,0.9029126213592233,0.8891981132075472,0.8911183027687881,0.9035459061663228,0.9782973353194306
13,0.23691954739026014,0.6677415272564564,0.883495145631068,0.8744811320754717,0.8754901960784314,0.8854749666857036,0.9734183790390345
14,0.23842715292937997,0.6895143204522365,0.883495145631068,0.8532311320754717,0.8709658060386216,0.8837802549980891,0.9696423751686909
15,0.2515685142472733,0.680522661185959,0.8737864077669902,0.8644811320754717,0.8798840048840049,0.8755942008369193,0.9735343620298933
16,0.2390609008166217,0.6623859602270774,0.9029126213592233,0.8839150943396227,0.8883164005805515,0.9036679019826118,0.9761661001196751
17,0.23912221301125616,0.6952336505778784,0.8932038834951457,0.8951650943396227,0.8951650943396227,0.8932038834951457,0.9721531650243169
18,0.23206231352278736,0.6741855517753119,0.883495145631068,0.8744811320754717,0.8862044817927172,0.8864458404721113,0.9729248784151963
19,0.23432435884648206,0.6628722490616215,0.9029126213592233,0.8891981132075472,0.9000350140056023,0.9052038291044573,0.9749738688157258
20,0.24080824497750256,0.650153736466343,0.8932038834951457,0.8791981132075471,0.8939509564509565,0.8944792172947513,0.9782223155857713
21,0.23595230200493983,0.6092131745468066,0.912621359223301,0.9204481132075472,0.9244516361021216,0.913901893221339,0.9822426667175922
22,0.2371873528304334,0.6253929907835803,0.9029126213592233,0.8839150943396227,0.8867134124415679,0.9045478507067725,0.9795820283655438
23,0.24147306532822838,0.6388604276388594,0.883495145631068,0.8479481132075471,0.8553921568627452,0.8854396127382991,0.977893400045833
24,0.23277113758008303,0.6581795577285359,0.883495145631068,0.9010141509433962,0.8915222772277228,0.8857060463327885,0.9798963028034527
25,0.2587532431118248,0.7056257499074473,0.8737864077669902,0.9068632075471699,0.8875,0.8774271844660194,0.9751743245995976
26,0.25071421750756195,0.6531744610916064,0.8446601941747572,0.8768632075471698,0.8543785935426802,0.8489112558666799,0.9792625340564765
27,0.26848375057989315,0.6949799807326308,0.8349514563106796,0.8137971698113208,0.8039108187134503,0.8413103957304263,0.9761133921523693
28,0.26301171305259685,0.6771485967543519,0.8349514563106796,0.8508962264150943,0.8140495938728899,0.8419973727904921,0.9776831092608153
29,0.24552945361426942,0.6378312649078739,0.8543689320388349,0.8179481132075472,0.8136506228246931,0.8572180615604054,0.9773082015634151
30,0.2369355329478434,0.6619485472012492,0.8543689320388349,0.8550471698113208,0.845,0.8581553398058253,0.9751189430397476
31,0.22931267194045607,0.6676543198742912,0.8349514563106796,0.8137971698113208,0.8048214285714286,0.8397780859916782,0.9749616785068623
32,0.23823241462079128,0.6596337967705959,0.8640776699029126,0.8597641509433962,0.8511813681368137,0.8671711831377312,0.9739819341532351
33,0.2401280332289309,0.6627677221900051,0.8640776699029126,0.8385141509433962,0.8443261619395023,0.8664102339863886,0.9759195566928933
34,0.24821204948178865,0.6942803859710693,0.8543689320388349,0.8497641509433962,0.8281181891774083,0.8585337925622567,0.9702425966949304
35,0.2363371918367785,0.6570151760740187,0.9029126213592233,0.8839150943396227,0.8883164005805515,0.9036679019826118,0.9755617090622055
36,0.22826651770631165,0.6542279656650951,0.8737864077669902,0.8644811320754717,0.8500739918608954,0.8763330208434353,0.9712779772362692
37,0.23007192599372964,0.682866457596566,0.8252427184466019,0.8356132075471698,0.8086001085187194,0.8327582543587473,0.9749616785068622
