epoch,train_loss,val_loss,val_acc,val_balanced_acc,val_auc
0,0.6692238249231838,0.5583558403528653,0.8076923076923077,0.7502349624060151,0.9554433363290623
1,0.23313886795989644,0.3380668988594642,0.8365384615384616,0.8663063909774436,0.975515813738701
2,0.1582371247142304,0.35819913561527544,0.8461538461538461,0.8695175438596492,0.9744697769128259
3,0.13206659660651265,0.3248431201164539,0.8653846153846154,0.8784461152882206,0.9798772440769269
4,0.06576797038120893,0.32835914996954113,0.8557692307692307,0.8578477443609023,0.9819081743548719
5,0.0662654194994212,0.4002578075115497,0.8365384615384616,0.8146929824561403,0.9764505178359391
6,0.09289388687949597,0.2724479299325209,0.8653846153846154,0.8722587719298245,0.9838024702886069
7,0.06578150963056899,0.2933019743515895,0.8653846153846154,0.8796992481203008,0.9823494369311613
8,0.05205415924532582,0.3255228904577402,0.8557692307692307,0.8591008771929824,0.9812683382246368
9,0.03794310296682047,0.32263278044187105,0.8846153846153846,0.8638001253132832,0.9853690042817221
10,0.028963447115612145,0.2995641529560089,0.8557692307692307,0.8665413533834586,0.9862525608293412
11,0.02429368946002518,0.29696873747385466,0.8942307692307693,0.8843984962406015,0.9865702377871726
12,0.02900695722447786,0.4009186396232018,0.8846153846153846,0.8724937343358397,0.9765078284305955
13,0.051532230781682786,0.3544900554877061,0.875,0.8754699248120301,0.977577794800942
14,0.04836158741047448,0.5272131241284884,0.875,0.8231516290726817,0.9618187262817302
15,0.03994559488629782,0.4084836703080397,0.8846153846153846,0.8618421052631579,0.97241988638155
16,0.03163835423216313,0.3874698648085961,0.9134615384615384,0.8826754385964912,0.9757256819876811
17,0.03819182547189856,0.38975565708600557,0.9038461538461539,0.8707706766917293,0.9810316658468238
18,0.03133722203321924,0.4909786536143376,0.8942307692307693,0.8831453634085213,0.9737034899466286
19,0.044706168674653574,0.5422385747616107,0.8653846153846154,0.8399906015037594,0.9706029818494455
20,0.036013833083559536,0.47604235777488124,0.875,0.8518953634085213,0.9736489713692231
21,0.03200796477968405,0.48334190937188953,0.8942307692307693,0.8588659147869674,0.9705290253089982
22,0.060614722461540926,0.41021786286280704,0.8846153846153846,0.8724937343358397,0.9739237425709029
23,0.05205666712677749,0.4092473020920387,0.8365384615384616,0.8320802005012531,0.9735359578101216
24,0.04532279534846224,0.41923523866213286,0.8846153846153846,0.8737468671679197,0.9735820628683464
25,0.0479748661372824,0.3845277657875648,0.9230769230769231,0.906484962406015,0.978639844095533
26,0.08697103588811812,0.398224780192742,0.8557692307692307,0.8591008771929824,0.9697620795405195
